    1040      207.80      0.4892358133E-09      0.9363578315E-10     -0.4182202960E+01     -0.2809216939E-12     -0.8537258053E-13     -0.4364758523E-04      0.0000000000E+00      0.0000000000E+00
    1060      211.80      0.4891213910E-09      0.9406474905E-10     -0.4183817128E+01     -0.2810637757E-12     -0.8542069961E-13     -0.4365420735E-04      0.0000000000E+00      0.0000000000E+00
    1080      215.80      0.4891090970E-09      0.9430371067E-10     -0.4186640501E+01     -0.2811933249E-12     -0.8546056104E-13     -0.4366920883E-04      0.0000000000E+00      0.0000000000E+00
    1100      219.80      0.4892310775E-09      0.9421959393E-10     -0.4189226589E+01     -0.2812235477E-12     -0.8546593655E-13     -0.4368262647E-04      0.0000000000E+00      0.0000000000E+00
    1120      223.80      0.4894437546E-09      0.9389062097E-10     -0.4190303775E+01     -0.2811398802E-12     -0.8543517322E-13     -0.4368626358E-04      0.0000000000E+00      0.0000000000E+00
    1140      227.80      0.4896404445E-09      0.9355235336E-10     -0.4189414622E+01     -0.2810076887E-12     -0.8539149884E-13     -0.4367896631E-04      0.0000000000E+00      0.0000000000E+00
    1160      231.80      0.4897069920E-09      0.9342459445E-10     -0.4187108461E+01     -0.2809231028E-12     -0.8536599270E-13     -0.4366672819E-04      0.0000000000E+00      0.0000000000E+00
    1180      235.80      0.4895886387E-09      0.9357650418E-10     -0.4184610107E+01     -0.2809436962E-12     -0.8537558982E-13     -0.4365797637E-04      0.0000000000E+00      0.0000000000E+00
    1200      239.80      0.4893319968E-09      0.9387802341E-10     -0.4183172928E+01     -0.2810497999E-12     -0.8541200260E-13     -0.4365781732E-04      0.0000000000E+00      0.0000000000E+00
    1220      243.80      0.4890730598E-09      0.9411351906E-10     -0.4183461475E+01     -0.2811629033E-12     -0.8544889520E-13     -0.4366522483E-04      0.0000000000E+00      0.0000000000E+00
    1240      247.80      0.4889641591E-09      0.9412315025E-10     -0.4185254654E+01     -0.2812037752E-12     -0.8546107903E-13     -0.4367450799E-04      0.0000000000E+00      0.0000000000E+00
    1260      251.80      0.4890822278E-09      0.9391544487E-10     -0.4187588564E+01     -0.2811468675E-12     -0.8544133177E-13     -0.4367944417E-04      0.0000000000E+00      0.0000000000E+00
    1280      255.80      0.4893720637E-09      0.9365364040E-10     -0.4189256807E+01     -0.2810341073E-12     -0.8540395010E-13     -0.4367719128E-04      0.0000000000E+00      0.0000000000E+00
    1300      259.80      0.4896687032E-09      0.9353180036E-10     -0.4189422352E+01     -0.2809427134E-12     -0.8537395076E-13     -0.4366970990E-04      0.0000000000E+00      0.0000000000E+00
    1320      263.80      0.4897925607E-09      0.9363334760E-10     -0.4188035174E+01     -0.2809317854E-12     -0.8537020384E-13     -0.4366211078E-04      0.0000000000E+00      0.0000000000E+00
    1340      267.80      0.4896590841E-09      0.9388137837E-10     -0.4185840603E+01     -0.2810040749E-12     -0.8539359839E-13     -0.4365915543E-04      0.0000000000E+00      0.0000000000E+00
    1360      271.80      0.4893354055E-09      0.9408578430E-10     -0.4183975520E+01     -0.2811066656E-12     -0.8542736106E-13     -0.4366219793E-04      0.0000000000E+00      0.0000000000E+00
    1380      275.80      0.4890070657E-09      0.9408543736E-10     -0.4183371587E+01     -0.2811686607E-12     -0.8544879472E-13     -0.4366854416E-04      0.0000000000E+00      0.0000000000E+00
    1400      279.80      0.4888680294E-09      0.9387660788E-10     -0.4184287326E+01     -0.2811498079E-12     -0.8544446280E-13     -0.4367360616E-04      0.0000000000E+00      0.0000000000E+00
    1420      283.80      0.4890076850E-09      0.9360501263E-10     -0.4186210669E+01     -0.2810674435E-12     -0.8541877317E-13     -0.4367428840E-04      0.0000000000E+00      0.0000000000E+00
    1440      287.80      0.4893520936E-09      0.9347532123E-10     -0.4188159054E+01     -0.2809833439E-12     -0.8539050204E-13     -0.4367110048E-04      0.0000000000E+00      0.0000000000E+00
    1460      291.80      0.4897069625E-09      0.9359682474E-10     -0.4189190769E+01     -0.2809593091E-12     -0.8537965608E-13     -0.4366740278E-04      0.0000000000E+00      0.0000000000E+00
    1480      295.80      0.4898676673E-09      0.9390005093E-10     -0.4188855990E+01     -0.2810125809E-12     -0.8539346870E-13     -0.4366646740E-04      0.0000000000E+00      0.0000000000E+00
    1500      299.80      0.4897422468E-09      0.9417736035E-10     -0.4187382914E+01     -0.2811038616E-12     -0.8542169379E-13     -0.4366884727E-04      0.0000000000E+00      0.0000000000E+00
    1520      303.80      0.4894041422E-09      0.9422643915E-10     -0.4185538792E+01     -0.2811670503E-12     -0.8544444409E-13     -0.4367220483E-04      0.0000000000E+00      0.0000000000E+00
    1540      307.80      0.4890524305E-09      0.9399171719E-10     -0.4184244540E+01     -0.2811579320E-12     -0.8544652346E-13     -0.4367351646E-04      0.0000000000E+00      0.0000000000E+00
    1560      311.80      0.4888915158E-09      0.9362056269E-10     -0.4184120015E+01     -0.2810851475E-12     -0.8542755454E-13     -0.4367157153E-04      0.0000000000E+00      0.0000000000E+00
    1580      315.80      0.4890091457E-09      0.9336262666E-10     -0.4185176658E+01     -0.2810009973E-12     -0.8540105655E-13     -0.4366773139E-04      0.0000000000E+00      0.0000000000E+00
    1600      319.80      0.4893252678E-09      0.9340112364E-10     -0.4186820539E+01     -0.2809618882E-12     -0.8538414990E-13     -0.4366465610E-04      0.0000000000E+00      0.0000000000E+00
    1620      323.80      0.4896422139E-09      0.9372853188E-10     -0.4188174535E+01     -0.2809894330E-12     -0.8538619205E-13     -0.4366430290E-04      0.0000000000E+00      0.0000000000E+00
    1640      327.80      0.4897702053E-09      0.9413488739E-10     -0.4188546749E+01     -0.2810590356E-12     -0.8540383899E-13     -0.4366669517E-04      0.0000000000E+00      0.0000000000E+00
    1660      331.80      0.4896422035E-09      0.9435042331E-10     -0.4187784461E+01     -0.2811204845E-12     -0.8542461920E-13     -0.4367006950E-04      0.0000000000E+00      0.0000000000E+00
    1680      335.80      0.4893492191E-09      0.9421962516E-10     -0.4186325192E+01     -0.2811331045E-12     -0.8543542782E-13     -0.4367207431E-04      0.0000000000E+00      0.0000000000E+00
    1700      339.80      0.4890740035E-09      0.9381748850E-10     -0.4184938823E+01     -0.2810916071E-12     -0.8543044737E-13     -0.4367127093E-04      0.0000000000E+00      0.0000000000E+00
    1720      343.80      0.4889788435E-09      0.9340323653E-10     -0.4184322384E+01     -0.2810274945E-12     -0.8541400645E-13     -0.4366814038E-04      0.0000000000E+00      0.0000000000E+00
    1740      347.80      0.4891076242E-09      0.9325181946E-10     -0.4184763324E+01     -0.2809868168E-12     -0.8539753688E-13     -0.4366494841E-04      0.0000000000E+00      0.0000000000E+00
    1760      351.80      0.4893708060E-09      0.9347097749E-10     -0.4186022170E+01     -0.2809990078E-12     -0.8539212039E-13     -0.4366432497E-04      0.0000000000E+00      0.0000000000E+00
    1780      355.80      0.4896069591E-09      0.9392474645E-10     -0.4187467649E+01     -0.2810567381E-12     -0.8540136495E-13     -0.4366731940E-04      0.0000000000E+00      0.0000000000E+00
    1800      359.80      0.4896842237E-09      0.9431745662E-10     -0.4188390639E+01     -0.2811207396E-12     -0.8541918933E-13     -0.4367236960E-04      0.0000000000E+00      0.0000000000E+00
    1820      363.80      0.4895743359E-09      0.9439536999E-10     -0.4188352482E+01     -0.2811471375E-12     -0.8543394593E-13     -0.4367619263E-04      0.0000000000E+00      0.0000000000E+00
    1840      367.80      0.4893621012E-09      0.9410382196E-10     -0.4187400944E+01     -0.2811185190E-12     -0.8543636666E-13     -0.4367610243E-04      0.0000000000E+00      0.0000000000E+00
    1860      371.80      0.4891831974E-09      0.9363309086E-10     -0.4186038545E+01     -0.2810558969E-12     -0.8542549774E-13     -0.4367198163E-04      0.0000000000E+00      0.0000000000E+00
    1880      375.80      0.4891375395E-09      0.9328666659E-10     -0.4184953766E+01     -0.2810026900E-12     -0.8540868196E-13     -0.4366636167E-04      0.0000000000E+00      0.0000000000E+00
    1900      379.80      0.4892294590E-09      0.9329175973E-10     -0.4184661396E+01     -0.2809930586E-12     -0.8539611097E-13     -0.4366261987E-04      0.0000000000E+00      0.0000000000E+00
    1920      383.80      0.4893784059E-09      0.9363917627E-10     -0.4185250056E+01     -0.2810287295E-12     -0.8539432404E-13     -0.4366273746E-04      0.0000000000E+00      0.0000000000E+00
    1940      387.80      0.4894786555E-09      0.9409657428E-10     -0.4186364966E+01     -0.2810803063E-12     -0.8540288686E-13     -0.4366619637E-04      0.0000000000E+00      0.0000000000E+00
    1960      391.80      0.4894738087E-09      0.9436220902E-10     -0.4187415227E+01     -0.2811103884E-12     -0.8541565813E-13     -0.4367055728E-04      0.0000000000E+00      0.0000000000E+00
    1980      395.80      0.4893869910E-09      0.9426944642E-10     -0.4187879851E+01     -0.2810996795E-12     -0.8542491810E-13     -0.4367308936E-04      0.0000000000E+00      0.0000000000E+00
    2000      399.80      0.4892928181E-09      0.9388788011E-10     -0.4187555640E+01     -0.2810582111E-12     -0.8542564289E-13     -0.4367236126E-04      0.0000000000E+00      0.0000000000E+00
    2020      403.80      0.4892585798E-09      0.9347185179E-10     -0.4186639138E+01     -0.2810162156E-12     -0.8541787319E-13     -0.4366898874E-04      0.0000000000E+00      0.0000000000E+00
    2040      407.80      0.4892999096E-09      0.9329750861E-10     -0.4185618818E+01     -0.2810031531E-12     -0.8540670838E-13     -0.4366526131E-04      0.0000000000E+00      0.0000000000E+00
    2060      411.80      0.4893773702E-09      0.9347265670E-10     -0.4185030505E+01     -0.2810288291E-12     -0.8539946459E-13     -0.4366380469E-04      0.0000000000E+00      0.0000000000E+00
    2080      415.80      0.4894294484E-09      0.9387024491E-10     -0.4185185013E+01     -0.2810774068E-12     -0.8540132341E-13     -0.4366588416E-04      0.0000000000E+00      0.0000000000E+00
    2100      419.80      0.4894200253E-09      0.9422000680E-10     -0.4186002523E+01     -0.2811173894E-12     -0.8541166169E-13     -0.4367040017E-04      0.0000000000E+00      0.0000000000E+00
    2120      423.80      0.4893623250E-09      0.9429269171E-10     -0.4187053366E+01     -0.2811224537E-12     -0.8542418313E-13     -0.4367449323E-04      0.0000000000E+00      0.0000000000E+00
    2140      427.80      0.4893080090E-09      0.9405259210E-10     -0.4187794216E+01     -0.2810899479E-12     -0.8543110445E-13     -0.4367554810E-04      0.0000000000E+00      0.0000000000E+00
    2160      431.80      0.4893074921E-09      0.9367137274E-10     -0.4187862187E+01     -0.2810435268E-12     -0.8542834280E-13     -0.4367307335E-04      0.0000000000E+00      0.0000000000E+00
    2180      435.80      0.4893700774E-09      0.9341211138E-10     -0.4187251935E+01     -0.2810159029E-12     -0.8541787777E-13     -0.4366889805E-04      0.0000000000E+00      0.0000000000E+00
    2200      439.80      0.4894495260E-09      0.9344288884E-10     -0.4186288610E+01     -0.2810242928E-12     -0.8540590956E-13     -0.4366562465E-04      0.0000000000E+00      0.0000000000E+00
    2220      443.80      0.4894774464E-09      0.9372973231E-10     -0.4185441342E+01     -0.2810582524E-12     -0.8539869003E-13     -0.4366477952E-04      0.0000000000E+00      0.0000000000E+00
    2240      447.80      0.4894146408E-09      0.9406616805E-10     -0.4185093458E+01     -0.2810892764E-12     -0.8539940948E-13     -0.4366610706E-04      0.0000000000E+00      0.0000000000E+00
    2260      451.80      0.4892893816E-09      0.9421801186E-10     -0.4185375087E+01     -0.2810935348E-12     -0.8540704123E-13     -0.4366821298E-04      0.0000000000E+00      0.0000000000E+00
    2280      455.80      0.4891827464E-09      0.9408719290E-10     -0.4186117413E+01     -0.2810690469E-12     -0.8541711538E-13     -0.4366970365E-04      0.0000000000E+00      0.0000000000E+00
    2300      459.80      0.4891728463E-09      0.9377078974E-10     -0.4186939979E+01     -0.2810350957E-12     -0.8542387692E-13     -0.4366992886E-04      0.0000000000E+00      0.0000000000E+00
    2320      463.80      0.4892777607E-09      0.9349922919E-10     -0.4187434960E+01     -0.2810163241E-12     -0.8542318918E-13     -0.4366906680E-04      0.0000000000E+00      0.0000000000E+00
