#   istep time <H(t)>-E_gs(0) DE_vac(t) DG_eq(t) DG_neq(t)  Const  Rad. Int  Rad. Ene
    4850      969.8000     -0.35745272E+01      0.13921419E-05     -0.17872629E+01     -0.13607933E-04     -0.86119001E-07      0.00000000E+00      0.00000000E+00
    4900      979.8000     -0.35753692E+01      0.14014383E-05     -0.17876839E+01     -0.13605629E-04     -0.81650951E-07      0.00000000E+00      0.00000000E+00
    4950      989.8000     -0.35761658E+01      0.11591051E-05     -0.17880823E+01     -0.13596944E-04     -0.70929036E-07      0.00000000E+00      0.00000000E+00
    5000      999.8000     -0.35769196E+01      0.10354045E-05     -0.17884593E+01     -0.13588462E-04     -0.60531212E-07      0.00000000E+00      0.00000000E+00
    5050     1009.8000     -0.35776328E+01      0.12502789E-05     -0.17888158E+01     -0.13587562E-04     -0.57825627E-07      0.00000000E+00      0.00000000E+00
    5100     1019.8000     -0.35783075E+01      0.15030279E-05     -0.17891530E+01     -0.13600350E-04     -0.68910058E-07      0.00000000E+00      0.00000000E+00
    5150     1029.8000     -0.35789458E+01      0.14312136E-05     -0.17894722E+01     -0.13621496E-04     -0.88448701E-07      0.00000000E+00      0.00000000E+00
    5200     1039.8000     -0.35795495E+01      0.11393825E-05     -0.17897742E+01     -0.13633382E-04     -0.98821950E-07      0.00000000E+00      0.00000000E+00
    5250     1049.8000     -0.35801206E+01      0.98116566E-06     -0.17900598E+01     -0.13630356E-04     -0.94372182E-07      0.00000000E+00      0.00000000E+00
    5300     1059.8000     -0.35806608E+01      0.10560851E-05     -0.17903299E+01     -0.13632028E-04     -0.94701563E-07      0.00000000E+00      0.00000000E+00
    5350     1069.8000     -0.35811716E+01      0.11955081E-05     -0.17905852E+01     -0.13653895E-04     -0.11530207E-06      0.00000000E+00      0.00000000E+00
    5400     1079.8000     -0.35816547E+01      0.12665618E-05     -0.17908267E+01     -0.13678665E-04     -0.13887653E-06      0.00000000E+00      0.00000000E+00
    5450     1089.8000     -0.35821115E+01      0.12430348E-05     -0.17910551E+01     -0.13680222E-04     -0.13930711E-06      0.00000000E+00      0.00000000E+00
    5500     1099.8000     -0.35825434E+01      0.11123129E-05     -0.17912711E+01     -0.13663859E-04     -0.12188082E-06      0.00000000E+00      0.00000000E+00
    5550     1109.8000     -0.35829516E+01      0.93999708E-06     -0.17914753E+01     -0.13656119E-04     -0.11313959E-06      0.00000000E+00      0.00000000E+00
    5600     1119.8000     -0.35833375E+01      0.92323081E-06     -0.17916683E+01     -0.13663188E-04     -0.11926324E-06      0.00000000E+00      0.00000000E+00
    5650     1129.8000     -0.35837022E+01      0.11591078E-05     -0.17918505E+01     -0.13666192E-04     -0.12137511E-06      0.00000000E+00      0.00000000E+00
    5700     1139.8000     -0.35840469E+01      0.14293966E-05     -0.17920227E+01     -0.13653526E-04     -0.10786586E-06      0.00000000E+00      0.00000000E+00
    5750     1149.8000     -0.35843725E+01      0.14322497E-05     -0.17921855E+01     -0.13634015E-04     -0.87559071E-07      0.00000000E+00      0.00000000E+00
    5800     1159.8000     -0.35846801E+01      0.11937199E-05     -0.17923395E+01     -0.13619982E-04     -0.72774659E-07      0.00000000E+00      0.00000000E+00
    5850     1169.8000     -0.35849706E+01      0.10380812E-05     -0.17924848E+01     -0.13615887E-04     -0.67971208E-07      0.00000000E+00      0.00000000E+00
    5900     1179.8000     -0.35852450E+01      0.11513440E-05     -0.17926219E+01     -0.13620473E-04     -0.71887501E-07      0.00000000E+00      0.00000000E+00
    5950     1189.8000     -0.35855040E+01      0.13786560E-05     -0.17927513E+01     -0.13625913E-04     -0.76694714E-07      0.00000000E+00      0.00000000E+00
    6000     1199.8000     -0.35857485E+01      0.14835755E-05     -0.17928735E+01     -0.13622095E-04     -0.72278435E-07      0.00000000E+00      0.00000000E+00
    6050     1209.8000     -0.35859792E+01      0.14130148E-05     -0.17929889E+01     -0.13613749E-04     -0.63366560E-07      0.00000000E+00      0.00000000E+00
    6100     1219.8000     -0.35861969E+01      0.12486408E-05     -0.17930978E+01     -0.13620554E-04     -0.69636627E-07      0.00000000E+00      0.00000000E+00
    6150     1229.8000     -0.35864022E+01      0.10813861E-05     -0.17932006E+01     -0.13646915E-04     -0.95491980E-07      0.00000000E+00      0.00000000E+00
    6200     1239.8000     -0.35865958E+01      0.10197677E-05     -0.17932974E+01     -0.13668760E-04     -0.11685946E-06      0.00000000E+00      0.00000000E+00
    6250     1249.8000     -0.35867782E+01      0.11506645E-05     -0.17933885E+01     -0.13667706E-04     -0.11535377E-06      0.00000000E+00      0.00000000E+00
    6300     1259.8000     -0.35869501E+01      0.13735766E-05     -0.17934744E+01     -0.13659975E-04     -0.10719494E-06      0.00000000E+00      0.00000000E+00
    6350     1269.8000     -0.35871120E+01      0.14179029E-05     -0.17935553E+01     -0.13669697E-04     -0.11651075E-06      0.00000000E+00      0.00000000E+00
    6400     1279.8000     -0.35872645E+01      0.11678481E-05     -0.17936316E+01     -0.13690078E-04     -0.13650736E-06      0.00000000E+00      0.00000000E+00
    6450     1289.8000     -0.35874079E+01      0.86499875E-06     -0.17937035E+01     -0.13695790E-04     -0.14185640E-06      0.00000000E+00      0.00000000E+00
    6500     1299.8000     -0.35875428E+01      0.83676293E-06     -0.17937710E+01     -0.13681679E-04     -0.12740054E-06      0.00000000E+00      0.00000000E+00
    6550     1309.8000     -0.35876697E+01      0.10918121E-05     -0.17938343E+01     -0.13665024E-04     -0.11041947E-06      0.00000000E+00      0.00000000E+00
    6600     1319.8000     -0.35877889E+01      0.13347007E-05     -0.17938938E+01     -0.13657564E-04     -0.10264882E-06      0.00000000E+00      0.00000000E+00
    6650     1329.8000     -0.35879008E+01      0.13436725E-05     -0.17939497E+01     -0.13655753E-04     -0.10054385E-06      0.00000000E+00      0.00000000E+00
