     192       38.2000          NaN  0.55098E+00  0.12394E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     193       38.4000          NaN  0.28359E-01  0.45640E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     194       38.6000          NaN -0.27326E-01  0.65456E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     195       38.8000          NaN  0.24891E+00  0.31188E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     196       39.0000          NaN -0.72808E-01  0.60875E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     197       39.2000          NaN -0.10247E+00 -0.76931E-02          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     198       39.4000          NaN  0.33604E+00  0.87946E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     199       39.6000          NaN  0.66405E+00  0.29686E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     200       39.8000          NaN  0.32272E+00  0.88935E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     201       40.0000          NaN  0.36039E+00  0.86010E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     202       40.2000          NaN  0.29494E+00  0.35441E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     203       40.4000          NaN  0.19772E+00 -0.27739E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     204       40.6000          NaN -0.88052E-01 -0.13802E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     205       40.8000          NaN  0.47361E+00  0.32389E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     206       41.0000          NaN -0.69625E-01  0.21465E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     207       41.2000          NaN  0.43985E+00  0.50521E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     208       41.4000          NaN -0.68751E-01  0.35993E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     209       41.6000          NaN -0.47789E+00  0.41265E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     210       41.8000          NaN  0.30499E+00 -0.92963E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     211       42.0000          NaN  0.55036E+00 -0.57479E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     212       42.2000          NaN -0.17388E+00  0.48955E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     213       42.4000          NaN -0.37158E+00  0.91104E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     214       42.6000          NaN  0.26643E+00 -0.42185E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     215       42.8000          NaN  0.14320E-01  0.30598E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     216       43.0000          NaN  0.50384E+00  0.68199E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     217       43.2000          NaN -0.31929E+00 -0.54834E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     218       43.4000          NaN  0.19634E+00  0.14357E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     219       43.6000          NaN  0.26969E+00  0.13887E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     220       43.8000          NaN -0.38518E+00 -0.16175E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     221       44.0000          NaN -0.33839E+00  0.40526E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     222       44.2000          NaN  0.10729E+00  0.37818E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     223       44.4000          NaN  0.29843E-01 -0.21712E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     224       44.6000          NaN -0.40858E+00  0.25173E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     225       44.8000          NaN  0.59204E-02  0.55275E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     226       45.0000          NaN  0.39683E+00  0.52036E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     227       45.2000          NaN  0.34170E+00  0.35947E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     228       45.4000          NaN -0.24035E+00  0.19063E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     229       45.6000          NaN -0.27489E-01 -0.52797E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     230       45.8000          NaN -0.33907E+00  0.71053E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     231       46.0000          NaN  0.12877E+00  0.49460E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     232       46.2000          NaN -0.34491E-02  0.41930E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     233       46.4000          NaN -0.62903E+00 -0.63975E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
